pkuid,vertex_index,xcoord,ycoord,code,name
0,549,23.716,47.624,PB,Pannonian Basin
0,550,23.74,47.604,PB,Pannonian Basin
0,551,23.74,47.589,PB,Pannonian Basin
0,552,23.756,47.585,PB,Pannonian Basin
0,553,23.763,47.585,PB,Pannonian Basin
0,554,23.78,47.588,PB,Pannonian Basin
0,555,23.807,47.591,PB,Pannonian Basin
0,556,23.813,47.592,PB,Pannonian Basin
0,557,23.878,47.614,PB,Pannonian Basin
0,558,23.884,47.613,PB,Pannonian Basin
0,559,23.888,47.614,PB,Pannonian Basin
0,560,23.891,47.616,PB,Pannonian Basin
0,561,23.893,47.62,PB,Pannonian Basin
0,562,23.906,47.646,PB,Pannonian Basin
0,563,23.908,47.648,PB,Pannonian Basin
0,564,23.927,47.657,PB,Pannonian Basin
0,565,23.938,47.65,PB,Pannonian Basin
0,566,23.944,47.648,PB,Pannonian Basin
0,567,23.95,47.648,PB,Pannonian Basin
0,568,23.956,47.648,PB,Pannonian Basin
0,569,23.963,47.648,PB,Pannonian Basin
0,570,24.005,47.658,PB,Pannonian Basin
0,571,24.015,47.659,PB,Pannonian Basin
0,572,24.02,47.661,PB,Pannonian Basin
0,573,24.022,47.663,PB,Pannonian Basin
0,574,24.022,47.666,PB,Pannonian Basin
0,575,24.02,47.692,PB,Pannonian Basin
0,576,24.023,47.694,PB,Pannonian Basin
0,577,24.023,47.699,PB,Pannonian Basin
0,578,24.019,47.702,PB,Pannonian Basin
