pkuid,vertex_index,xcoord,ycoord,code,name
10,222,21.31,50.034,ADF,Alpine Deformation Front
10,223,21.236,50.013,ADF,Alpine Deformation Front
10,224,21.156,49.993,ADF,Alpine Deformation Front
10,225,21.134,49.989,ADF,Alpine Deformation Front
10,226,21.073,49.979,ADF,Alpine Deformation Front
10,227,20.997,49.97,ADF,Alpine Deformation Front
10,228,20.915,49.963,ADF,Alpine Deformation Front
10,229,20.835,49.959,ADF,Alpine Deformation Front
10,230,20.757,49.955,ADF,Alpine Deformation Front
10,231,20.673,49.953,ADF,Alpine Deformation Front
10,232,20.613,49.952,ADF,Alpine Deformation Front
10,233,20.566,49.951,ADF,Alpine Deformation Front
10,234,20.515,49.95,ADF,Alpine Deformation Front
10,235,20.438,49.95,ADF,Alpine Deformation Front
10,236,20.35,49.952,ADF,Alpine Deformation Front
10,237,20.27,49.954,ADF,Alpine Deformation Front
10,238,20.196,49.957,ADF,Alpine Deformation Front
10,239,20.116,49.961,ADF,Alpine Deformation Front
10,240,20.037,49.963,ADF,Alpine Deformation Front
10,241,19.957,49.964,ADF,Alpine Deformation Front
10,242,19.861,49.962,ADF,Alpine Deformation Front
10,243,19.782,49.96,ADF,Alpine Deformation Front
10,244,19.706,49.957,ADF,Alpine Deformation Front
10,245,19.633,49.954,ADF,Alpine Deformation Front
10,246,19.546,49.949,ADF,Alpine Deformation Front
10,247,19.47,49.944,ADF,Alpine Deformation Front
10,248,19.396,49.939,ADF,Alpine Deformation Front
10,249,19.317,49.932,ADF,Alpine Deformation Front
10,250,19.232,49.923,ADF,Alpine Deformation Front
10,251,19.157,49.915,ADF,Alpine Deformation Front
10,252,19.113,49.909,ADF,Alpine Deformation Front
10,253,19.077,49.904,ADF,Alpine Deformation Front
10,254,18.993,49.891,ADF,Alpine Deformation Front
10,255,18.911,49.877,ADF,Alpine Deformation Front
10,256,18.833,49.862,ADF,Alpine Deformation Front
10,257,18.749,49.843,ADF,Alpine Deformation Front
10,258,18.686,49.829,ADF,Alpine Deformation Front
10,259,18.675,49.827,ADF,Alpine Deformation Front
10,260,18.594,49.814,ADF,Alpine Deformation Front
10,261,18.514,49.801,ADF,Alpine Deformation Front
10,262,18.438,49.786,ADF,Alpine Deformation Front
10,263,18.357,49.757,ADF,Alpine Deformation Front
10,264,18.277,49.756,ADF,Alpine Deformation Front
10,265,18.208,49.749,ADF,Alpine Deformation Front
10,266,18.197,49.747,ADF,Alpine Deformation Front
10,267,18.116,49.713,ADF,Alpine Deformation Front
10,268,18.037,49.671,ADF,Alpine Deformation Front
10,269,18.032,49.669,ADF,Alpine Deformation Front
10,270,17.954,49.628,ADF,Alpine Deformation Front
10,271,17.877,49.593,ADF,Alpine Deformation Front
10,272,17.865,49.589,ADF,Alpine Deformation Front
10,273,17.798,49.572,ADF,Alpine Deformation Front
10,274,17.732,49.509,ADF,Alpine Deformation Front
10,275,17.717,49.468,ADF,Alpine Deformation Front
10,276,17.673,49.429,ADF,Alpine Deformation Front
10,277,17.637,49.381,ADF,Alpine Deformation Front
10,278,17.587,49.349,ADF,Alpine Deformation Front
10,279,17.557,49.325,ADF,Alpine Deformation Front
10,280,17.477,49.301,ADF,Alpine Deformation Front
10,281,17.397,49.305,ADF,Alpine Deformation Front
10,282,17.343,49.269,ADF,Alpine Deformation Front
10,283,17.316,49.256,ADF,Alpine Deformation Front
10,284,17.237,49.203,ADF,Alpine Deformation Front
10,285,17.157,49.202,ADF,Alpine Deformation Front
10,286,17.12,49.189,ADF,Alpine Deformation Front
10,287,17.077,49.167,ADF,Alpine Deformation Front
10,288,16.997,49.168,ADF,Alpine Deformation Front
10,289,16.916,49.153,ADF,Alpine Deformation Front
10,290,16.836,49.139,ADF,Alpine Deformation Front
10,291,16.78,49.109,ADF,Alpine Deformation Front
10,292,16.757,49.093,ADF,Alpine Deformation Front
10,293,16.726,49.029,ADF,Alpine Deformation Front
10,294,16.677,49.018,ADF,Alpine Deformation Front
10,295,16.611,48.949,ADF,Alpine Deformation Front
10,296,16.619,48.869,ADF,Alpine Deformation Front
10,297,16.597,48.812,ADF,Alpine Deformation Front
10,298,16.586,48.789,ADF,Alpine Deformation Front
10,299,16.598,48.783,ADF,Alpine Deformation Front
10,300,16.597,48.776,ADF,Alpine Deformation Front
10,301,16.517,48.72,ADF,Alpine Deformation Front
10,302,16.504,48.709,ADF,Alpine Deformation Front
10,303,16.438,48.672,ADF,Alpine Deformation Front
10,304,16.413,48.629,ADF,Alpine Deformation Front
10,305,16.357,48.598,ADF,Alpine Deformation Front
10,306,16.303,48.547,ADF,Alpine Deformation Front
10,307,16.278,48.519,ADF,Alpine Deformation Front
10,308,16.236,48.468,ADF,Alpine Deformation Front
10,309,16.197,48.419,ADF,Alpine Deformation Front
10,310,16.174,48.388,ADF,Alpine Deformation Front
10,311,16.118,48.324,ADF,Alpine Deformation Front
10,312,16.102,48.309,ADF,Alpine Deformation Front
10,313,16.036,48.265,ADF,Alpine Deformation Front
10,314,15.95,48.227,ADF,Alpine Deformation Front
10,315,15.873,48.197,ADF,Alpine Deformation Front
10,316,15.796,48.169,ADF,Alpine Deformation Front
10,317,15.733,48.149,ADF,Alpine Deformation Front
10,318,15.713,48.143,ADF,Alpine Deformation Front
10,319,15.634,48.122,ADF,Alpine Deformation Front
10,320,15.556,48.103,ADF,Alpine Deformation Front
10,321,15.473,48.087,ADF,Alpine Deformation Front
10,322,15.397,48.076,ADF,Alpine Deformation Front
10,323,15.337,48.069,ADF,Alpine Deformation Front
10,324,15.317,48.067,ADF,Alpine Deformation Front
10,325,15.236,48.063,ADF,Alpine Deformation Front
10,326,15.153,48.064,ADF,Alpine Deformation Front
10,327,15.077,48.067,ADF,Alpine Deformation Front
10,328,15.065,48.068,ADF,Alpine Deformation Front
10,329,15.027,48.07,ADF,Alpine Deformation Front
10,330,14.996,48.071,ADF,Alpine Deformation Front
10,331,14.912,48.072,ADF,Alpine Deformation Front
10,332,14.837,48.071,ADF,Alpine Deformation Front
10,333,14.791,48.069,ADF,Alpine Deformation Front
10,334,14.753,48.068,ADF,Alpine Deformation Front
10,335,14.67,48.064,ADF,Alpine Deformation Front
10,336,14.595,48.059,ADF,Alpine Deformation Front
10,337,14.512,48.053,ADF,Alpine Deformation Front
10,338,14.429,48.045,ADF,Alpine Deformation Front
10,339,14.357,48.036,ADF,Alpine Deformation Front
10,340,14.277,48.025,ADF,Alpine Deformation Front
10,341,14.195,48.009,ADF,Alpine Deformation Front
10,342,14.108,47.988,ADF,Alpine Deformation Front
10,343,14.033,47.97,ADF,Alpine Deformation Front
10,344,13.954,47.953,ADF,Alpine Deformation Front
10,345,13.875,47.938,ADF,Alpine Deformation Front
10,346,13.797,47.929,ADF,Alpine Deformation Front
10,347,13.717,47.928,ADF,Alpine Deformation Front
10,348,13.636,47.935,ADF,Alpine Deformation Front
10,349,13.551,47.949,ADF,Alpine Deformation Front
10,350,13.475,47.964,ADF,Alpine Deformation Front
10,351,13.393,47.979,ADF,Alpine Deformation Front
10,352,13.32,47.99,ADF,Alpine Deformation Front
10,353,13.317,47.99,ADF,Alpine Deformation Front
10,354,13.236,47.995,ADF,Alpine Deformation Front
10,355,13.154,47.991,ADF,Alpine Deformation Front
10,356,13.138,47.989,ADF,Alpine Deformation Front
10,357,13.077,47.982,ADF,Alpine Deformation Front
10,358,12.998,47.962,ADF,Alpine Deformation Front
10,359,12.918,47.921,ADF,Alpine Deformation Front
10,360,12.898,47.908,ADF,Alpine Deformation Front
10,361,12.837,47.872,ADF,Alpine Deformation Front
10,362,12.757,47.838,ADF,Alpine Deformation Front
10,363,12.722,47.829,ADF,Alpine Deformation Front
10,364,12.676,47.82,ADF,Alpine Deformation Front
10,365,12.594,47.809,ADF,Alpine Deformation Front
10,366,12.517,47.803,ADF,Alpine Deformation Front
10,367,12.428,47.799,ADF,Alpine Deformation Front
10,368,12.354,47.796,ADF,Alpine Deformation Front
10,369,12.275,47.793,ADF,Alpine Deformation Front
10,370,12.192,47.794,ADF,Alpine Deformation Front
10,371,12.116,47.798,ADF,Alpine Deformation Front
10,372,12.031,47.804,ADF,Alpine Deformation Front
10,373,11.954,47.81,ADF,Alpine Deformation Front
10,374,11.873,47.816,ADF,Alpine Deformation Front
10,375,11.794,47.821,ADF,Alpine Deformation Front
10,376,11.714,47.822,ADF,Alpine Deformation Front
10,377,11.636,47.82,ADF,Alpine Deformation Front
10,378,11.557,47.813,ADF,Alpine Deformation Front
10,379,11.475,47.799,ADF,Alpine Deformation Front
10,380,11.396,47.785,ADF,Alpine Deformation Front
10,381,11.317,47.775,ADF,Alpine Deformation Front
10,382,11.237,47.775,ADF,Alpine Deformation Front
10,383,11.155,47.79,ADF,Alpine Deformation Front
10,384,11.077,47.806,ADF,Alpine Deformation Front
10,385,10.997,47.806,ADF,Alpine Deformation Front
10,386,10.918,47.785,ADF,Alpine Deformation Front
10,387,10.836,47.76,ADF,Alpine Deformation Front
10,388,10.775,47.749,ADF,Alpine Deformation Front
10,389,10.757,47.747,ADF,Alpine Deformation Front
10,390,10.675,47.743,ADF,Alpine Deformation Front
